Id,Truth,Score1,Score5,Predicted1,Predicted2,Predicted3,Predicted4,Predicted5
29283,414,1,1,414,413,415,417,394
5616,43,1,1,43,118,171,124,197
49882,849,1,1,849,349,848,770,594
26176,818,1,1,818,847,787,939,307
11205,128,0,0,54,394,29,169,44
47465,560,1,1,560,561,660,373,509
38168,95,1,1,95,51,173,89,82
13238,329,1,1,329,331,821,814,634
45458,732,0,1,692,732,889,712,877
8474,423,1,1,423,422,893,414,409
23724,279,0,1,280,843,374,279,527
21719,997,0,0,850,842,921,967,546
42237,708,0,1,703,708,706,711,710
14457,488,1,1,488,30,85,455,206
13392,471,1,1,471,464,466,465,469
22836,295,1,1,295,293,108,253,121
37337,419,1,1,419,431,418,212,420
6893,688,0,0,269,289,554,381,374
2079,132,1,1,132,161,18,150,19
29329,430,1,1,430,432,436,423,399
7781,150,1,1,150,177,161,191,2
49928,798,1,1,798,388,237,383,995
44,156,1,1,156,123,26,152,91
2583,9,0,0,183,74,35,11,137
5246,374,1,1,374,306,818,721,111
30108,829,0,0,874,811,952,955,883
19265,33,1,1,33,152,126,160,786
32135,461,1,1,461,466,433,463,485
47035,827,0,0,420,439,414,398,399
11655,571,0,0,250,958,866,709,892
45008,661,0,0,511,552,877,228,48
13668,345,1,1,345,346,341,787,881
38538,37,0,0,111,142,83,104,166
16190,135,1,1,135,126,183,152,145
26526,469,0,0,619,458,475,487,483
10947,848,0,1,267,725,271,848,266
8927,721,1,1,721,723,681,912,860
39283,35,1,1,35,74,212,183,48
43076,426,1,1,426,441,429,439,420
15616,579,0,1,526,579,698,512,563
20558,453,1,1,453,454,365,982,655
14904,714,1,1,714,814,897,304,220
16939,797,0,0,855,796,998,899,757
9635,224,0,1,623,224,627,628,625
22565,137,1,1,137,120,81,58,216
1205,729,0,0,262,280,245,545,804
3238,967,1,1,967,980,808,580,546
28168,793,1,1,793,811,952,591,673
36176,88,1,1,88,145,26,152,91
18024,790,0,0,684,677,722,927,708
33374,875,1,1,875,752,820,846,952
31349,920,1,1,920,282,265,285,284
49181,383,1,1,383,384,388,399,642
4007,749,1,1,749,898,305,312,669
28492,631,1,1,631,632,635,633,721
27767,603,1,1,603,463,497,470,486
44249,149,1,1,149,15,3,128,124
12429,603,0,0,491,501,467,495,493
39779,801,1,1,801,963,888,961,979
26875,964,0,1,961,964,889,909,750
24848,417,1,1,417,843,233,411,666
46274,619,0,0,365,490,446,658,483
10414,919,0,0,586,790,546,842,930
20108,604,0,1,606,605,604,600,609
22135,834,1,1,834,248,245,235,715
9265,941,1,1,941,222,766,939,592
12583,267,1,1,267,962,282,265,554
15246,736,1,1,736,738,744,838,743
43426,168,1,1,168,136,124,61,155
36526,95,0,1,8,95,68,474,173
947,297,0,1,296,966,297,877,889
1655,935,0,1,998,935,836,748,986
28538,844,1,1,844,822,947,672,591
3668,530,0,0,356,896,805,854,881
6190,528,0,0,532,518,522,521,524
4457,868,0,0,712,765,716,679,697
3392,649,0,0,730,471,624,633,611
32836,724,0,0,365,614,330,733,692
33724,277,0,1,255,277,254,381,292
18474,269,0,0,280,594,340,258,866
31719,333,0,0,702,725,722,571,687
39329,806,0,1,885,974,953,768,806
12079,153,0,0,76,8,85,55,174
44619,634,0,1,459,479,603,634,224
17781,38,1,1,38,400,213,75,166
10044,379,0,0,968,817,222,881,848
46624,869,0,1,313,510,511,869,543
47936,369,1,1,369,380,809,496,531
27337,101,0,1,157,101,3,40,149
16893,834,1,1,834,715,596,242,221
33231,91,0,1,26,91,210,56,27
2995,564,1,1,564,235,238,715,834
18161,636,1,1,636,637,632,625,631
3687,414,1,1,414,398,417,387,439
4142,264,1,1,264,249,250,293,288
27622,21,1,1,21,77,98,208,156
10551,175,1,1,175,37,73,92,138
46331,698,0,0,941,868,839,581,580
17294,607,1,1,607,624,623,621,224
26930,547,1,1,547,972,976,311,758
15753,468,0,1,499,464,501,469,468
43133,239,1,1,239,826,237,242,241
8862,193,1,1,193,446,445,456,443
12096,255,0,0,565,292,539,866,361
22420,135,1,1,135,138,73,92,111
9770,852,1,1,852,851,712,814,504
14841,269,0,0,248,264,982,367,539
6485,846,0,0,338,318,951,676,222
1340,310,0,0,786,25,141,189,474
36033,506,0,1,895,506,505,530,350
32973,829,1,1,829,566,819,901,859
28187,433,0,1,434,433,436,432,389
4512,282,0,0,920,285,280,269,283
49494,563,1,1,563,532,522,579,524
36199,245,0,0,995,577,524,923,932
18531,902,1,1,902,586,939,972,821
33661,806,0,0,741,813,768,742,981
43099,706,0,1,704,710,706,708,711
46761,211,1,1,211,51,63,202,184
10101,914,0,1,551,914,980,578,529
27272,975,0,0,864,738,325,768,704
47873,513,0,0,840,950,801,752,845
27788,603,1,1,603,624,401,627,623
38884,156,0,1,123,156,160,180,36
9320,752,0,0,702,727,923,722,339
22070,421,1,1,421,437,144,431,420
43563,491,0,0,492,493,602,601,479
15303,191,0,1,154,191,86,124,128
39796,212,0,0,214,23,193,167,14
802,158,0,0,60,86,208,110,33
36463,561,0,1,661,548,753,561,567
1710,45,0,1,170,189,20,113,45
19770,43,1,1,43,118,99,116,56
32420,840,0,0,874,708,790,704,781
4841,611,1,1,611,609,320,811,883
5753,433,1,1,433,434,389,435,437
2096,249,1,1,249,250,264,261,278
18862,144,1,1,144,146,151,139,176
26033,883,1,1,883,758,952,772,874
16485,952,1,1,952,958,960,865,756
47520,122,0,0,137,135,73,203,37
11340,36,1,1,36,60,146,47,154
13687,315,0,1,679,315,301,310,726
42722,1000,0,1,665,523,676,1000,959
14142,966,0,0,750,852,976,909,888
43830,760,0,0,773,505,665,847,778
8161,792,0,1,756,792,640,374,942
23231,130,1,1,130,140,32,194,181
12995,69,1,1,69,118,168,56,116
551,358,1,1,358,630,328,612,647
7294,428,1,1,428,430,403,436,407
36930,778,0,0,800,535,773,506,593
37622,548,0,0,987,510,550,978,870
5303,255,1,1,255,292,291,277,254
29796,612,0,0,103,505,842,571,884
37788,718,1,1,718,927,898,679,309
32070,296,1,1,296,900,966,864,885
28884,211,0,0,210,45,33,64,126
19320,357,1,1,357,963,874,747,630
48285,490,0,1,478,485,483,490,460
42688,920,1,1,920,284,265,285,282
11710,182,0,0,202,142,175,16,78
47170,270,0,0,268,679,290,273,725
10802,964,0,0,966,297,877,801,87
26463,736,1,1,736,464,738,743,838
26199,198,1,1,198,191,150,177,82
23661,148,0,1,168,148,118,60,93
8531,660,0,1,674,660,889,222,664
38187,318,1,1,318,321,743,323,193
22973,934,0,0,531,546,842,519,580
14512,296,0,1,297,296,298,966,786
42372,838,1,1,838,679,684,258,672
37272,72,0,0,29,172,94,98,141
101,377,1,1,377,234,862,877,957
29542,723,1,1,723,721,722,596,702
2612,261,1,1,261,278,280,545,752
48051,93,1,1,93,68,211,51,184
35561,137,0,1,163,137,122,203,199
30299,674,0,0,591,984,594,516,673
3900,519,1,1,519,356,545,531,549
25998,402,1,1,402,878,746,964,410
40461,845,1,1,845,880,911,938,949
16201,671,0,0,873,830,948,336,806
45399,805,0,0,845,998,938,888,855
21172,86,1,1,86,114,79,115,154
44971,50,0,1,82,50,113,197,89
24370,985,0,1,338,568,260,985,346
21488,169,1,1,169,29,168,179,60
38353,825,1,1,825,757,759,911,866
45663,513,1,1,513,894,895,901,810
13003,259,0,0,950,709,998,711,796
30763,731,1,1,731,305,561,762,301
7410,833,1,1,833,866,847,825,971
31871,819,0,1,884,312,819,659,765
35131,391,1,1,391,392,412,386,389
48401,639,1,1,639,640,633,635,632
2242,428,0,0,165,217,400,195,430
29112,684,1,1,684,726,679,596,290
5587,114,1,1,114,79,115,86,161
17943,901,0,0,997,967,842,809,968
21522,469,1,1,469,476,483,472,495
11194,836,1,1,836,969,855,998,815
16651,137,0,1,73,137,135,138,37
40031,515,1,1,515,508,870,571,863
14396,909,0,0,888,976,821,935,972
25832,972,0,1,869,972,904,510,944
13453,877,0,1,889,906,749,762,877
45233,887,1,1,887,287,252,251,542
38703,565,0,1,698,565,820,222,908
39811,831,1,1,831,788,777,798,883
24720,508,1,1,508,534,929,863,987
7040,248,1,1,248,720,596,723,719
785,155,0,1,184,63,51,211,155
30333,607,1,1,607,609,224,605,610
1897,750,1,1,750,852,888,296,879
48952,383,0,1,384,383,402,399,151
3003,963,0,1,766,963,976,888,708
28353,345,0,0,774,749,889,716,963
34370,224,0,1,634,619,606,224,628
49640,207,1,1,207,204,18,84,20
31488,621,1,1,621,623,626,625,624
17410,35,1,1,35,74,37,385,40
41270,540,0,0,562,587,954,376,585
44588,561,0,0,764,569,545,587,584
21871,760,0,0,975,592,591,486,812
20763,705,1,1,705,307,336,340,831
25561,536,1,1,536,580,847,593,980
20299,877,0,1,556,917,877,548,752
13900,884,0,0,126,33,125,152,191
40898,191,0,0,192,151,125,139,144
12612,887,1,1,887,252,231,247,273
44072,362,0,0,361,723,684,722,363
39542,819,0,1,983,819,991,772,355
31172,210,0,1,139,33,152,210,123
35998,706,0,1,898,223,340,670,706
6201,302,0,1,317,835,302,766,928
29811,815,1,1,815,775,805,925,756
49210,588,0,0,786,775,974,755,939
34720,392,0,0,390,412,403,388,407
4396,211,1,1,211,51,216,197,63
35832,330,1,1,330,816,554,683,723
28703,209,1,1,209,60,108,163,93
3453,695,0,1,593,696,992,695,804
20333,265,1,1,265,285,920,283,284
11897,863,0,1,939,764,665,847,863
40932,278,0,0,374,293,289,291,260
41620,45,1,1,45,146,176,170,17
17040,289,1,1,289,555,272,279,554
10785,210,1,1,210,34,26,35,91
39112,936,1,1,936,908,785,222,876
44422,421,1,1,421,440,437,144,418
12242,662,1,1,662,673,875,838,820
15587,648,0,0,774,903,904,928,921
25131,281,1,1,281,279,269,282,289
1194,229,0,0,326,708,641,815,848
6651,824,0,0,672,974,217,953,671
7943,661,1,1,661,316,548,929,978
31522,570,0,1,569,538,923,570,597
13845,218,1,1,218,147,78,163,216
27419,442,1,1,442,103,507,444,193
25424,113,1,1,113,82,130,143,173
11878,180,1,1,180,134,17,2,18
15092,763,1,1,763,526,800,716,917
39407,312,1,1,312,889,877,378,960
44137,25,1,1,25,176,139,161,32
12757,742,0,1,871,758,952,742,967
31037,602,0,1,631,632,633,604,602
6344,568,0,0,990,685,686,933,897
1481,56,1,1,56,116,27,69,87
4379,370,0,0,589,504,531,810,380
28216,585,0,0,464,467,468,652,463
3146,849,1,1,849,866,817,356,349
4683,73,1,1,73,54,203,122,104
48817,203,0,0,710,711,723,709,234
49705,782,0,1,977,985,782,872,880
34235,850,0,0,664,688,752,527,917
5991,277,1,1,277,291,260,778,294
36208,548,0,1,706,548,527,710,932
10290,113,1,1,113,173,89,82,184
21934,187,1,1,187,173,89,184,112
43308,720,1,1,720,366,367,364,719
15568,459,0,0,365,248,649,982,658
41335,196,1,1,196,192,191,98,125
17555,620,1,1,620,225,614,654,658
23909,206,1,1,206,85,153,30,201
20626,168,1,1,168,118,88,110,141
12307,412,1,1,412,411,392,403,388
44567,12,1,1,12,189,57,20,52
39057,149,1,1,149,3,15,205,128
27049,266,0,0,282,283,279,289,261
25074,507,1,1,507,239,826,448,985
6714,331,1,1,331,844,771,813,822
19818,703,1,1,703,319,313,708,704
4729,525,1,1,525,811,955,798,823
31467,462,0,1,461,462,460,623,626
7806,862,0,0,384,653,178,403,402
34665,605,0,0,730,600,606,332,624
49355,316,1,1,316,696,305,302,313
29954,590,0,1,361,590,714,253,288
36658,602,1,1,602,224,624,632,634
3516,192,1,1,192,108,146,191,162
28646,761,1,1,761,875,949,983,820
35977,185,0,1,137,185,203,138,111
40877,226,0,0,593,647,537,931,892
20276,996,0,1,983,859,819,889,996
15138,568,1,1,568,233,963,942,336
43758,108,0,1,295,293,108,856,352
17105,442,0,1,443,888,442,842,943
41765,775,0,0,582,369,562,809,467
24235,449,1,1,449,447,451,448,465
15991,906,1,1,906,312,765,960,884
46809,729,1,1,729,804,861,695,557
44834,269,0,1,285,269,282,265,280
26208,208,1,1,208,31,158,60,196
13146,357,1,1,357,630,319,224,622
45726,462,1,1,462,460,461,601,653
38216,541,0,0,342,584,343,747,562
14683,633,1,1,633,635,415,602,632
30626,48,0,1,218,182,40,48,46
290,528,1,1,528,529,532,779,527
31934,183,1,1,183,35,74,212,48
5568,506,0,0,574,535,530,533,899
7555,210,0,1,126,88,218,61,210
33909,505,0,1,144,505,36,106,895
5092,257,0,0,380,539,718,369,526
2757,78,1,1,78,147,216,218,163
29407,20,1,1,20,50,402,34,105
3845,441,1,1,441,426,410,402,422
37419,945,0,1,46,945,985,204,173
35424,917,1,1,917,839,689,594,596
48114,955,1,1,955,811,525,874,819
1878,587,1,1,587,666,775,758,531
16344,129,0,1,188,129,164,216,9
40524,407,1,1,407,403,402,406,401
11481,371,0,0,894,546,809,967,895
14379,373,0,0,765,334,884,228,314
42519,644,1,1,644,839,722,357,395
21037,234,1,1,234,220,336,251,887
38646,302,1,1,302,906,661,312,668
45376,602,0,0,724,922,989,721,972
13516,379,0,0,826,639,751,382,239
25977,965,1,1,965,857,978,929,863
24665,57,1,1,57,121,12,9,52
39954,237,1,1,237,238,235,221,247
26658,324,1,1,324,902,972,800,855
5138,470,0,0,468,469,487,485,472
7105,713,1,1,713,359,724,380,717
30276,861,0,1,692,690,282,700,861
37049,815,0,1,821,815,855,998,871
48544,860,1,1,860,366,826,239,526
35074,642,1,1,642,646,645,805,526
29057,266,0,1,271,563,725,752,266
2307,23,0,1,182,216,48,23,74
21467,864,0,1,446,864,380,445,802
17806,611,0,1,730,611,332,224,806
40174,495,1,1,495,496,477,469,611
16714,933,0,1,839,933,716,686,690
9818,4,0,0,145,152,91,88,126
42149,783,1,1,783,892,864,514,958
14729,113,1,1,113,82,45,52,130
32861,894,1,1,894,895,883,810,831
28095,791,1,1,791,803,716,549,749
4400,616,1,1,616,613,614,618,603
49586,2,1,1,2,98,77,94,72
18423,80,1,1,80,76,55,30,85
33773,43,1,1,43,171,197,124,128
46673,505,0,1,376,562,906,586,505
10013,252,1,1,252,288,260,382,590
22498,642,1,1,642,467,415,646,472
27360,118,1,1,118,10,69,148,197
47961,235,0,1,238,235,834,237,243
9232,603,1,1,603,635,775,628,850
38996,798,1,1,798,783,955,591,991
22162,121,1,1,121,139,117,213,126
46389,487,0,0,585,718,713,470,722
43471,521,1,1,521,335,892,525,862
15211,182,0,1,48,182,40,23,173
26988,593,0,1,804,594,663,346,593
39684,6,1,1,6,14,459,167,446
910,659,0,1,964,761,659,811,877
33289,696,0,0,765,694,884,906,960
36571,506,0,0,872,856,782,880,977
1602,232,1,1,232,399,537,585,422
2887,24,1,1,24,194,214,474,713
33323,39,1,1,39,382,295,293,200
18073,658,0,0,494,655,581,224,357
3795,906,1,1,906,765,884,753,835
4050,508,1,1,508,578,987,965,660
9398,351,0,0,873,850,967,864,486
27730,787,1,1,787,809,369,748,888
10443,388,1,1,388,384,392,403,438
46223,927,1,1,927,820,905,752,958
26822,914,0,1,946,894,914,505,921
17386,251,1,1,251,234,542,503,232
15641,611,1,1,611,656,225,650,654
43021,51,1,1,51,95,184,155,173
8970,823,0,0,566,892,340,822,864
12184,373,1,1,373,828,230,379,666
22532,230,0,1,231,230,251,545,923
9662,664,0,0,883,921,547,313,879
14953,243,1,1,243,715,244,238,235
6597,388,0,0,81,641,468,464,384
1252,941,1,1,941,845,966,855,935
18589,115,0,1,114,115,79,86,132
36121,24,1,1,24,194,214,36,120
5211,551,1,1,551,914,543,552,858
36988,414,1,1,414,399,406,394,402
29684,30,1,1,30,85,206,153,76
32162,384,0,1,383,384,424,429,426
19232,865,1,1,865,949,674,800,787
28996,194,0,1,24,214,194,165,121
48397,667,0,1,669,667,884,661,765
11602,568,1,1,568,711,677,708,963
47062,60,0,1,104,47,93,60,151
43888,181,0,0,139,11,126,130,90
10910,885,1,1,885,993,754,873,900
23289,51,1,1,51,155,126,181,28
26571,478,1,1,478,653,481,807,477
23773,438,1,1,438,418,407,420,396
8423,516,1,1,516,665,667,863,228
38095,772,0,1,996,772,675,983,819
22861,855,1,1,855,998,796,759,815
47598,735,0,0,328,229,326,625,411
14400,953,0,0,885,613,770,176,845
42260,895,1,1,895,846,353,378,531
32498,506,0,0,711,778,957,320,319
37360,759,0,0,938,782,370,770,574
13,73,1,1,73,135,138,92,137
19662,381,0,1,780,381,713,720,989
32532,131,0,0,42,181,33,32,187
4953,325,0,1,736,325,359,656,250
5641,617,0,1,618,619,617,616,620
2184,816,1,1,816,717,658,724,989
18970,800,1,1,800,698,579,539,940
8589,969,0,0,889,877,888,907,584
26121,694,1,1,694,279,804,336,315
16597,754,1,1,754,974,734,953,806
47432,647,1,1,647,612,454,630,886
11252,950,0,0,840,331,888,976,801
13795,645,1,1,645,646,644,642,224
42630,602,0,0,712,606,605,278,604
14050,116,0,0,91,127,59,70,131
43922,380,0,1,278,269,288,380,271
8073,548,1,1,548,978,987,890,753
12887,940,0,0,837,918,790,530,941
23323,285,1,1,285,267,273,265,271
443,744,1,1,744,745,657,648,357
36822,932,1,1,932,729,523,522,950
7386,170,1,1,170,25,140,130,17
19398,562,0,0,942,233,220,839,232
37730,508,0,0,526,906,380,608,964
8566,408,1,1,408,399,468,400,473
23636,74,1,1,74,34,48,35,28
20919,887,1,1,887,262,715,684,687
42325,155,1,1,155,11,190,136,138
14545,218,1,1,218,188,216,445,74
40318,533,0,0,574,535,781,507,971
16578,513,1,1,513,752,561,546,573
22924,672,1,1,672,671,999,771,754
13280,54,1,1,54,166,122,96,73
35218,922,1,1,922,712,306,721,719
48728,332,1,1,332,327,981,878,913
6981,125,0,1,2,125,176,66,141
37225,219,0,1,524,219,561,787,521
7693,308,1,1,308,310,919,344,355
156,58,0,1,136,155,9,58,62
7369,422,0,0,430,426,360,476,681
2491,434,1,1,434,436,435,433,432
5354,724,0,0,189,20,113,143,81
19377,701,1,1,701,678,699,686,539
32027,29,1,1,29,172,77,151,27
47127,648,0,1,324,657,649,648,332
11747,849,1,1,849,349,347,356,355
16082,566,1,1,566,324,754,900,974
12868,909,0,1,877,976,909,888,815
26434,685,1,1,685,691,686,897,990
24409,195,0,1,217,195,23,58,167
10855,344,0,1,372,708,707,344,307
14115,82,1,1,82,113,143,130,45
42775,872,0,1,985,911,782,977,872
16128,976,1,1,976,311,299,828,296
40748,888,1,1,888,559,716,917,939
38580,158,0,1,29,56,116,158,97
23266,254,1,1,254,926,866,294,255
8136,707,1,1,707,703,708,613,709
43867,633,0,1,635,633,632,465,526
36967,213,1,1,213,214,111,399,166
506,301,1,1,301,316,303,300,317
48378,878,1,1,878,981,893,746,327
35648,881,0,0,709,860,356,992,259
28979,264,0,0,250,249,263,712,701
37675,695,1,1,695,699,722,683,545
48682,523,1,1,523,529,870,914,863
4816,220,1,1,220,537,897,565,577
32477,932,1,1,932,795,749,861,537
19727,199,1,1,199,205,75,159,35
7739,351,1,1,351,979,443,655,356
29391,314,0,0,308,697,677,339,248
18835,32,0,1,66,32,18,207,150
5704,194,0,0,912,726,904,702,302
49990,400,1,1,400,402,403,468,501
26064,449,0,1,329,331,885,449,464
24059,396,0,1,626,657,215,396,402
11317,399,1,1,399,430,432,385,421
47577,993,1,1,993,830,768,974,900
22027,254,1,1,254,291,255,294,292
9377,325,1,1,325,877,889,644,886
17369,970,0,0,860,954,807,222,292
41509,545,1,1,545,562,246,827,639
12491,937,1,1,937,855,998,911,797
15354,974,1,1,974,229,953,670,734
43534,112,1,1,112,25,90,187,139
2868,716,1,1,716,803,774,553,228
36434,629,1,1,629,625,641,622,328
49139,90,0,0,39,126,121,167,181
34409,667,1,1,667,259,950,294,340
855,988,0,0,861,533,574,535,219
1747,451,1,1,451,455,655,490,658
6082,259,0,1,188,259,763,129,950
30919,317,0,0,770,759,790,707,594
4545,236,1,1,236,680,596,715,564
6578,382,0,1,721,723,258,380,382
32924,534,0,0,561,583,665,593,509
3280,194,1,1,194,24,214,866,474
33636,734,1,1,734,738,830,864,974
18566,801,1,1,801,845,928,888,762
17693,522,1,1,522,524,518,521,883
10156,416,1,1,416,415,412,411,413
46736,111,0,1,166,111,122,185,54
25218,622,1,1,622,625,642,646,637
47824,671,1,1,671,672,662,337,591
45819,427,0,1,430,438,427,428,405
16981,434,0,1,432,212,183,393,434
27225,945,1,1,945,985,785,810,966
41159,487,0,0,478,485,477,486,482
17739,30,0,1,85,30,206,153,201
39391,592,0,1,591,592,516,919,581
8835,590,0,1,361,590,246,367,685
43164,600,0,0,576,721,969,235,852
15704,83,0,0,111,584,721,137,225
14816,114,0,1,64,115,42,112,114
9727,814,1,1,814,909,880,732,750
22477,549,1,1,549,519,716,842,997
1317,223,0,0,543,1000,967,791,702
36064,973,0,1,751,973,580,967,951
34059,314,0,1,904,308,702,314,571
49569,799,0,0,949,892,766,514,823
18136,275,1,1,275,276,374,273,291
33266,303,0,1,762,303,305,898,753
49093,417,1,1,417,414,387,409,412
4115,961,0,1,909,888,837,750,961
6128,933,0,1,843,699,923,567,933
28580,694,0,0,991,811,892,676,955
25648,981,1,1,981,653,893,956,327
38979,665,1,1,665,671,864,830,676
27675,982,1,1,982,627,507,490,626
26967,419,1,1,419,435,418,436,431
46366,995,0,1,923,995,545,861,715
10506,875,0,0,517,534,301,839,933
36789,991,0,0,674,960,819,983,766
18321,676,0,0,323,931,983,979,819
29885,430,1,1,430,436,434,628,426
33071,991,0,0,679,559,313,249,906
49284,293,1,1,293,295,258,381,555
4302,14,0,1,96,14,104,166,122
28797,905,0,0,778,752,143,41,340
11803,518,1,1,518,522,799,521,520
27462,513,0,1,758,583,779,1000,513
43689,590,1,1,590,253,945,364,785
10711,174,1,1,174,55,8,188,511
46171,442,1,1,442,22,443,444,445
23972,534,0,0,512,584,863,587,513
39186,344,1,1,344,718,990,702,333
15513,401,0,1,403,402,401,406,407
43373,260,0,1,277,260,291,374,258
27198,470,0,0,815,8,601,969,55
9530,208,0,0,36,107,47,109,60
22660,500,1,1,500,480,484,499,489
1100,544,1,1,544,858,333,831,863
36273,536,0,0,508,963,228,276,750
4752,596,1,1,596,718,719,684,681
19863,939,0,0,599,502,376,890,351
3097,213,1,1,213,74,37,13,73
33421,433,0,1,435,433,437,389,423
18771,748,0,0,845,941,998,815,983
5840,434,1,1,434,436,435,433,415
17484,899,0,0,873,742,704,900,874
46521,303,1,1,303,305,301,762,317
10341,314,1,1,314,339,756,798,345
27032,841,0,0,558,889,877,921,508
42831,608,1,1,608,609,630,605,601
13994,639,0,1,631,632,639,640,602
22230,374,1,1,374,666,777,291,958
9160,370,0,0,859,514,672,947,844
12686,670,0,0,771,766,662,892,830
43723,187,1,1,187,112,115,189,42
15143,366,0,1,365,360,366,359,363
36623,927,1,1,927,983,845,958,752
1550,196,1,1,196,88,145,208,126
37931,112,0,1,187,112,64,184,79
6295,677,0,1,695,682,705,933,677
48495,686,0,1,359,701,363,686,933
37198,224,1,1,224,625,645,644,622
32660,875,1,1,875,819,983,752,820
19530,979,1,1,979,751,351,760,949
29186,58,1,1,58,205,28,34,52
33972,540,0,1,541,263,540,533,866
5513,687,1,1,687,706,708,703,710
26273,140,0,0,170,17,130,45,189
46872,745,0,0,600,332,657,454,606
42098,102,1,1,102,159,103,205,179
47760,272,1,1,272,293,277,291,255
11100,440,1,1,440,417,22,122,414
42562,811,0,1,777,788,811,831,772
14302,608,0,1,609,627,469,608,467
38797,574,0,0,647,814,878,746,691
26789,373,0,1,382,373,787,570,541
23071,562,0,0,580,817,818,939,581
8321,518,1,1,518,521,337,549,335
39885,205,1,1,205,149,15,3,211
711,320,1,1,320,358,327,735,321
1803,559,0,0,669,959,561,946,522
